file_name,complexity_score,cik,filing_date
https://www.sec.gov/Archives/edgar/data/1389072/000119312516482324/d122727d10k.htm,0.3655829742786264,1389072,20160226
https://www.sec.gov/Archives/edgar/data/1438533/000162828016011857/rtrx-201510k.htm,0.2472033559728326,1438533,20160226
https://www.sec.gov/Archives/edgar/data/1479750/000162828016011856/cbf10-kfy2015.htm,0.2878952586876276,1479750,20160226
https://www.sec.gov/Archives/edgar/data/894405/000155837016003625/arcb-20151231x10k.htm,0.2875840009390498,894405,20160226
https://www.sec.gov/Archives/edgar/data/1185348/000118534816000067/praa-20151231x10k.htm,0.3391044776119403,1185348,20160226
https://www.sec.gov/Archives/edgar/data/1370880/000162828016011848/feye-2015x10k.htm,0.4855324453775999,1370880,20160226
https://www.sec.gov/Archives/edgar/data/1355096/000155837016003621/lint-20151231x10k.htm,0.7160389335590351,1355096,20160226
https://www.sec.gov/Archives/edgar/data/1498021/000143774916026176/exam20151231_10k.htm,0.2768939719666351,1498021,20160226
https://www.sec.gov/Archives/edgar/data/700564/000070056416000066/fult1231201510k.htm,0.2745247389634707,700564,20160226
https://www.sec.gov/Archives/edgar/data/1130591/000119312516482271/d103345d10k.htm,0.2073923053939575,1130591,20160226
https://www.sec.gov/Archives/edgar/data/750577/000119312516482143/d115918d10k.htm,0.3377882214715817,750577,20160226
https://www.sec.gov/Archives/edgar/data/1111928/000111192816000159/ipgp-20151231x10k.htm,0.2563991134674721,1111928,20160226
https://www.sec.gov/Archives/edgar/data/926326/000092632616000044/omcl201510-k.htm,0.3123196523746478,926326,20160226
https://www.sec.gov/Archives/edgar/data/876883/000162828016011847/mdca-20151231x10k.htm,0.3035631652012957,876883,20160226
https://www.sec.gov/Archives/edgar/data/1032033/000162828016011844/a2015form10-k.htm,0.5291855900754256,1032033,20160226
https://www.sec.gov/Archives/edgar/data/1313275/000119312516482110/d70882d10k.htm,0.2400564838785596,1313275,20160226
https://www.sec.gov/Archives/edgar/data/1426945/000142694516000016/echo-20151231x10k.htm,0.3574356451877357,1426945,20160226
https://www.sec.gov/Archives/edgar/data/842633/000084263316000176/trs201510-k.htm,0.3948876156897312,842633,20160226
https://www.sec.gov/Archives/edgar/data/1297989/000162828016011841/exls-123115x10k.htm,0.4080412262342368,1297989,20160226
https://www.sec.gov/Archives/edgar/data/1177702/000156459016013560/saia-10k_20151231.htm,0.1921814943283022,1177702,20160226
